concept_name,concept_oid,code,code_system
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89614,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89616,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89619,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89620,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89621,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89622,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89623,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89624,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89626,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89629,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89810,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89811,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89812,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89813,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89814,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89816,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89819,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89890,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89891,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89892,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89893,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89894,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89896,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89899,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8990,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8991,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8992,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8993,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8994,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8995,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L8996,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M6250,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M6281,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M6284,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W010XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W010XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W010XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W0110XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W0110XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W0110XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01110A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01110D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01110S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01111A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01111D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01111S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01118A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01118D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01118S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01119A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01119D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01119S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01190A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01190D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01190S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01198A,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01198D,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01198S,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06XXXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06XXXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06XXXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07XXXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07XXXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07XXXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08XXXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08XXXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08XXXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W100XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W100XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W100XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W101XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W101XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W101XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W102XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W102XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W102XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W108XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W108XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W108XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W109XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W109XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W109XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1800XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1800XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1800XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1802XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1802XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1802XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1809XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1809XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1809XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1811XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1811XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1811XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1812XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1812XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1812XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W182XXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W182XXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W182XXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1830XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1830XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1830XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1831XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1831XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1831XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1839XA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1839XD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W1839XS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19XXXA,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19XXXD,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19XXXS,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Y92199,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z593,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z736,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z7401,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z7409,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z741,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z742,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z743,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z748,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z749,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z9181,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z9911,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z993,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z9981,icd-10-cm
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z9989,icd-10-cm
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,99504,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,99509,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0162,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0299,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0300,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0493,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0494,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S0271,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S0311,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S9123,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S9124,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1000,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1001,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1002,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1003,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1004,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1005,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1019,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1020,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1021,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1022,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1030,hcpcs
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1031,hcpcs
Frailty Encounter,,G2100,hcpcs
Frailty Encounter,,G2101,hcpcs
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,102492002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,102568007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105501005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105503008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105504002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,126013009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,127378008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,13791008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,152921000119101,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,15634971000119107,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16018391000119104,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16018431000119109,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160681005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160683008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160684002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160685001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160692006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160693001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160734000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160737007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161832001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161873000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161874006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,162236007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,162239000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16419651000119103,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,165243005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,165244004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,18726006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,20940004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22090007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22325002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,224960004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22631008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,23042008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,238108007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248269005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248278004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248279007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249888000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249937002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249938007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249939004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249940002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249941003,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249942005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249943000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249946008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250003005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250015009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250034009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250038007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250043000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250044006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250045007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250052009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250054005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250991000119100,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,262285001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,26544005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,267024001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,267032009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,271795006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,275313006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,284529003,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,298283006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,300948004,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,309249007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,309257005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,312444006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,367391008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,371028005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,373931001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,397776000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,404904002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,413121008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,41786007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,422868009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,426977000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,428116008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,428264009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,429091008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,429487005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,43005009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,431524008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,432559006,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,444932008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,4468000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,448765001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,50314001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,60631000119109,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,60651000119103,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,67141003,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,69161000119103,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713512009,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713514005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713568000,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713655003,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,78119002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,78691002,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,788876001,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,788900007,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,79021000119104,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,79031000119101,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,8510008,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,85711000119103,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,89201000119106,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,89362005,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,931000119107,snomed-ct
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R262,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R2689,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R269,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R531,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R5381,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R54,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R627,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R634,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R636,icd-10-cm
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R64,icd-10-cm
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,136071000119101,snomed-ct
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,428529004,snomed-ct
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,Z9013,icd-10-cm
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185460008,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185462000,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185466002,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185467006,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185468001,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185470005,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,225929007,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,315205008,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,439708006,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,698704008,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,704126008,snomed-ct
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99341,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99342,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99344,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99345,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99347,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99348,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99349,hcpcs
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,99350,hcpcs
Hospice Care Ambulatory,2.16.840.1.113883.3.526.3.1584,385763009,snomed-ct
Hospice Care Ambulatory,2.16.840.1.113883.3.526.3.1584,385765002,snomed-ct
Hospice Care Ambulatory,2.16.840.1.113883.3.526.3.1584,99377,hcpcs
Hospice Care Ambulatory,2.16.840.1.113883.3.526.3.1584,99378,hcpcs
Hospice Care Ambulatory,2.16.840.1.113883.3.526.3.1584,G0182,hcpcs
Hospice Encounter,2.16.840.1.113883.3.464.1003.1003,183919006,snomed-ct
