code,value_set_name,pqi_number
O30222,mdc_14_principal_diagnosis_codes,appendix_f
O30223,mdc_14_principal_diagnosis_codes,appendix_f
O30229,mdc_14_principal_diagnosis_codes,appendix_f
O30231,mdc_14_principal_diagnosis_codes,appendix_f
O30232,mdc_14_principal_diagnosis_codes,appendix_f
O30233,mdc_14_principal_diagnosis_codes,appendix_f
O30239,mdc_14_principal_diagnosis_codes,appendix_f
O30291,mdc_14_principal_diagnosis_codes,appendix_f
O30292,mdc_14_principal_diagnosis_codes,appendix_f
O30293,mdc_14_principal_diagnosis_codes,appendix_f
O30299,mdc_14_principal_diagnosis_codes,appendix_f
O30801,mdc_14_principal_diagnosis_codes,appendix_f
O30802,mdc_14_principal_diagnosis_codes,appendix_f
O30803,mdc_14_principal_diagnosis_codes,appendix_f
O30809,mdc_14_principal_diagnosis_codes,appendix_f
O30811,mdc_14_principal_diagnosis_codes,appendix_f
O30812,mdc_14_principal_diagnosis_codes,appendix_f
O30813,mdc_14_principal_diagnosis_codes,appendix_f
O30819,mdc_14_principal_diagnosis_codes,appendix_f
O30821,mdc_14_principal_diagnosis_codes,appendix_f
O30822,mdc_14_principal_diagnosis_codes,appendix_f
O30823,mdc_14_principal_diagnosis_codes,appendix_f
O30829,mdc_14_principal_diagnosis_codes,appendix_f
O30831,mdc_14_principal_diagnosis_codes,appendix_f
O30832,mdc_14_principal_diagnosis_codes,appendix_f
O30833,mdc_14_principal_diagnosis_codes,appendix_f
O30839,mdc_14_principal_diagnosis_codes,appendix_f
O30891,mdc_14_principal_diagnosis_codes,appendix_f
O30892,mdc_14_principal_diagnosis_codes,appendix_f
O30893,mdc_14_principal_diagnosis_codes,appendix_f
O30899,mdc_14_principal_diagnosis_codes,appendix_f
O34211,mdc_14_principal_diagnosis_codes,appendix_f
O34212,mdc_14_principal_diagnosis_codes,appendix_f
O34218,mdc_14_principal_diagnosis_codes,appendix_f
O34219,mdc_14_principal_diagnosis_codes,appendix_f
O34511,mdc_14_principal_diagnosis_codes,appendix_f
O34512,mdc_14_principal_diagnosis_codes,appendix_f
O34513,mdc_14_principal_diagnosis_codes,appendix_f
O34519,mdc_14_principal_diagnosis_codes,appendix_f
O34521,mdc_14_principal_diagnosis_codes,appendix_f
O34522,mdc_14_principal_diagnosis_codes,appendix_f
O34523,mdc_14_principal_diagnosis_codes,appendix_f
O34529,mdc_14_principal_diagnosis_codes,appendix_f
O34531,mdc_14_principal_diagnosis_codes,appendix_f
O34532,mdc_14_principal_diagnosis_codes,appendix_f
O34533,mdc_14_principal_diagnosis_codes,appendix_f
O34539,mdc_14_principal_diagnosis_codes,appendix_f
O34591,mdc_14_principal_diagnosis_codes,appendix_f
O34592,mdc_14_principal_diagnosis_codes,appendix_f
O34593,mdc_14_principal_diagnosis_codes,appendix_f
O34599,mdc_14_principal_diagnosis_codes,appendix_f
O42011,mdc_14_principal_diagnosis_codes,appendix_f
O42012,mdc_14_principal_diagnosis_codes,appendix_f
O42013,mdc_14_principal_diagnosis_codes,appendix_f
O42019,mdc_14_principal_diagnosis_codes,appendix_f
O42111,mdc_14_principal_diagnosis_codes,appendix_f
O42112,mdc_14_principal_diagnosis_codes,appendix_f
O42113,mdc_14_principal_diagnosis_codes,appendix_f
O42119,mdc_14_principal_diagnosis_codes,appendix_f
O42911,mdc_14_principal_diagnosis_codes,appendix_f
O42912,mdc_14_principal_diagnosis_codes,appendix_f
O42913,mdc_14_principal_diagnosis_codes,appendix_f
O42919,mdc_14_principal_diagnosis_codes,appendix_f
O43011,mdc_14_principal_diagnosis_codes,appendix_f
O43012,mdc_14_principal_diagnosis_codes,appendix_f
O43013,mdc_14_principal_diagnosis_codes,appendix_f
O43019,mdc_14_principal_diagnosis_codes,appendix_f
O43021,mdc_14_principal_diagnosis_codes,appendix_f
O43022,mdc_14_principal_diagnosis_codes,appendix_f
O43023,mdc_14_principal_diagnosis_codes,appendix_f
O43029,mdc_14_principal_diagnosis_codes,appendix_f
O43101,mdc_14_principal_diagnosis_codes,appendix_f
O43102,mdc_14_principal_diagnosis_codes,appendix_f
O43103,mdc_14_principal_diagnosis_codes,appendix_f
O43109,mdc_14_principal_diagnosis_codes,appendix_f
O43111,mdc_14_principal_diagnosis_codes,appendix_f
O43112,mdc_14_principal_diagnosis_codes,appendix_f
O43113,mdc_14_principal_diagnosis_codes,appendix_f
O43119,mdc_14_principal_diagnosis_codes,appendix_f
O43121,mdc_14_principal_diagnosis_codes,appendix_f
O43122,mdc_14_principal_diagnosis_codes,appendix_f
O43123,mdc_14_principal_diagnosis_codes,appendix_f
O43129,mdc_14_principal_diagnosis_codes,appendix_f
O43191,mdc_14_principal_diagnosis_codes,appendix_f
O43192,mdc_14_principal_diagnosis_codes,appendix_f
O43193,mdc_14_principal_diagnosis_codes,appendix_f
O43199,mdc_14_principal_diagnosis_codes,appendix_f
O43211,mdc_14_principal_diagnosis_codes,appendix_f
O43212,mdc_14_principal_diagnosis_codes,appendix_f
O43213,mdc_14_principal_diagnosis_codes,appendix_f
O43219,mdc_14_principal_diagnosis_codes,appendix_f
O43221,mdc_14_principal_diagnosis_codes,appendix_f
O43222,mdc_14_principal_diagnosis_codes,appendix_f
O43223,mdc_14_principal_diagnosis_codes,appendix_f
O43229,mdc_14_principal_diagnosis_codes,appendix_f
O43231,mdc_14_principal_diagnosis_codes,appendix_f
O43232,mdc_14_principal_diagnosis_codes,appendix_f
O43233,mdc_14_principal_diagnosis_codes,appendix_f
O43239,mdc_14_principal_diagnosis_codes,appendix_f
O43811,mdc_14_principal_diagnosis_codes,appendix_f
O43812,mdc_14_principal_diagnosis_codes,appendix_f
O43813,mdc_14_principal_diagnosis_codes,appendix_f
O43819,mdc_14_principal_diagnosis_codes,appendix_f
O43891,mdc_14_principal_diagnosis_codes,appendix_f
O43892,mdc_14_principal_diagnosis_codes,appendix_f
O43893,mdc_14_principal_diagnosis_codes,appendix_f
O43899,mdc_14_principal_diagnosis_codes,appendix_f
O45001,mdc_14_principal_diagnosis_codes,appendix_f
O45002,mdc_14_principal_diagnosis_codes,appendix_f
O45003,mdc_14_principal_diagnosis_codes,appendix_f
O45009,mdc_14_principal_diagnosis_codes,appendix_f
O45011,mdc_14_principal_diagnosis_codes,appendix_f
O45012,mdc_14_principal_diagnosis_codes,appendix_f
O45013,mdc_14_principal_diagnosis_codes,appendix_f
O45019,mdc_14_principal_diagnosis_codes,appendix_f
O45021,mdc_14_principal_diagnosis_codes,appendix_f
O45022,mdc_14_principal_diagnosis_codes,appendix_f
O45023,mdc_14_principal_diagnosis_codes,appendix_f
O45029,mdc_14_principal_diagnosis_codes,appendix_f
O45091,mdc_14_principal_diagnosis_codes,appendix_f
O45092,mdc_14_principal_diagnosis_codes,appendix_f
O45093,mdc_14_principal_diagnosis_codes,appendix_f
O45099,mdc_14_principal_diagnosis_codes,appendix_f
O458X1,mdc_14_principal_diagnosis_codes,appendix_f
O458X2,mdc_14_principal_diagnosis_codes,appendix_f
O458X3,mdc_14_principal_diagnosis_codes,appendix_f
O458X9,mdc_14_principal_diagnosis_codes,appendix_f
O46001,mdc_14_principal_diagnosis_codes,appendix_f
O46002,mdc_14_principal_diagnosis_codes,appendix_f
O46003,mdc_14_principal_diagnosis_codes,appendix_f
O46009,mdc_14_principal_diagnosis_codes,appendix_f
O46011,mdc_14_principal_diagnosis_codes,appendix_f
O46012,mdc_14_principal_diagnosis_codes,appendix_f
O46013,mdc_14_principal_diagnosis_codes,appendix_f
O46019,mdc_14_principal_diagnosis_codes,appendix_f
O46021,mdc_14_principal_diagnosis_codes,appendix_f
O46022,mdc_14_principal_diagnosis_codes,appendix_f
O46023,mdc_14_principal_diagnosis_codes,appendix_f
O46029,mdc_14_principal_diagnosis_codes,appendix_f
O46091,mdc_14_principal_diagnosis_codes,appendix_f
O46092,mdc_14_principal_diagnosis_codes,appendix_f
O46093,mdc_14_principal_diagnosis_codes,appendix_f
O46099,mdc_14_principal_diagnosis_codes,appendix_f
O468X1,mdc_14_principal_diagnosis_codes,appendix_f
O468X2,mdc_14_principal_diagnosis_codes,appendix_f
O468X3,mdc_14_principal_diagnosis_codes,appendix_f
O468X9,mdc_14_principal_diagnosis_codes,appendix_f
O88011,mdc_14_principal_diagnosis_codes,appendix_f
O88012,mdc_14_principal_diagnosis_codes,appendix_f
O88013,mdc_14_principal_diagnosis_codes,appendix_f
O88019,mdc_14_principal_diagnosis_codes,appendix_f
O88111,mdc_14_principal_diagnosis_codes,appendix_f
O88112,mdc_14_principal_diagnosis_codes,appendix_f
O88113,mdc_14_principal_diagnosis_codes,appendix_f
O88119,mdc_14_principal_diagnosis_codes,appendix_f
O88211,mdc_14_principal_diagnosis_codes,appendix_f
O88212,mdc_14_principal_diagnosis_codes,appendix_f
O88213,mdc_14_principal_diagnosis_codes,appendix_f
O88219,mdc_14_principal_diagnosis_codes,appendix_f
O88311,mdc_14_principal_diagnosis_codes,appendix_f
O88312,mdc_14_principal_diagnosis_codes,appendix_f
O88313,mdc_14_principal_diagnosis_codes,appendix_f
O88319,mdc_14_principal_diagnosis_codes,appendix_f
O88811,mdc_14_principal_diagnosis_codes,appendix_f
O88812,mdc_14_principal_diagnosis_codes,appendix_f
O88813,mdc_14_principal_diagnosis_codes,appendix_f
O88819,mdc_14_principal_diagnosis_codes,appendix_f
O91011,mdc_14_principal_diagnosis_codes,appendix_f
O91012,mdc_14_principal_diagnosis_codes,appendix_f
O91013,mdc_14_principal_diagnosis_codes,appendix_f
O91019,mdc_14_principal_diagnosis_codes,appendix_f
O91111,mdc_14_principal_diagnosis_codes,appendix_f
O91112,mdc_14_principal_diagnosis_codes,appendix_f
O91113,mdc_14_principal_diagnosis_codes,appendix_f
O91119,mdc_14_principal_diagnosis_codes,appendix_f
O91211,mdc_14_principal_diagnosis_codes,appendix_f
O91212,mdc_14_principal_diagnosis_codes,appendix_f
O91213,mdc_14_principal_diagnosis_codes,appendix_f
O91219,mdc_14_principal_diagnosis_codes,appendix_f
O92011,mdc_14_principal_diagnosis_codes,appendix_f
O92012,mdc_14_principal_diagnosis_codes,appendix_f
O92013,mdc_14_principal_diagnosis_codes,appendix_f
O92019,mdc_14_principal_diagnosis_codes,appendix_f
O92111,mdc_14_principal_diagnosis_codes,appendix_f
O92112,mdc_14_principal_diagnosis_codes,appendix_f
O92113,mdc_14_principal_diagnosis_codes,appendix_f
O92119,mdc_14_principal_diagnosis_codes,appendix_f
O98011,mdc_14_principal_diagnosis_codes,appendix_f
O98012,mdc_14_principal_diagnosis_codes,appendix_f
O98013,mdc_14_principal_diagnosis_codes,appendix_f
O98019,mdc_14_principal_diagnosis_codes,appendix_f
O98111,mdc_14_principal_diagnosis_codes,appendix_f
O98112,mdc_14_principal_diagnosis_codes,appendix_f
O98113,mdc_14_principal_diagnosis_codes,appendix_f
O98119,mdc_14_principal_diagnosis_codes,appendix_f
O98211,mdc_14_principal_diagnosis_codes,appendix_f
O98212,mdc_14_principal_diagnosis_codes,appendix_f
O98213,mdc_14_principal_diagnosis_codes,appendix_f
O98219,mdc_14_principal_diagnosis_codes,appendix_f
O98311,mdc_14_principal_diagnosis_codes,appendix_f
O98312,mdc_14_principal_diagnosis_codes,appendix_f
O98313,mdc_14_principal_diagnosis_codes,appendix_f
O98319,mdc_14_principal_diagnosis_codes,appendix_f
O98411,mdc_14_principal_diagnosis_codes,appendix_f
O98412,mdc_14_principal_diagnosis_codes,appendix_f
O98413,mdc_14_principal_diagnosis_codes,appendix_f
O98419,mdc_14_principal_diagnosis_codes,appendix_f
O98511,mdc_14_principal_diagnosis_codes,appendix_f
O98512,mdc_14_principal_diagnosis_codes,appendix_f
O98513,mdc_14_principal_diagnosis_codes,appendix_f
O98519,mdc_14_principal_diagnosis_codes,appendix_f
O98611,mdc_14_principal_diagnosis_codes,appendix_f
O98612,mdc_14_principal_diagnosis_codes,appendix_f
O98613,mdc_14_principal_diagnosis_codes,appendix_f
O98619,mdc_14_principal_diagnosis_codes,appendix_f
O98711,mdc_14_principal_diagnosis_codes,appendix_f
O98712,mdc_14_principal_diagnosis_codes,appendix_f
O98713,mdc_14_principal_diagnosis_codes,appendix_f
O98719,mdc_14_principal_diagnosis_codes,appendix_f
O98811,mdc_14_principal_diagnosis_codes,appendix_f
O98812,mdc_14_principal_diagnosis_codes,appendix_f
O98813,mdc_14_principal_diagnosis_codes,appendix_f
O98819,mdc_14_principal_diagnosis_codes,appendix_f
O98911,mdc_14_principal_diagnosis_codes,appendix_f
O98912,mdc_14_principal_diagnosis_codes,appendix_f
O98913,mdc_14_principal_diagnosis_codes,appendix_f
O98919,mdc_14_principal_diagnosis_codes,appendix_f
O99011,mdc_14_principal_diagnosis_codes,appendix_f
O99012,mdc_14_principal_diagnosis_codes,appendix_f
O99013,mdc_14_principal_diagnosis_codes,appendix_f
O99019,mdc_14_principal_diagnosis_codes,appendix_f
O99111,mdc_14_principal_diagnosis_codes,appendix_f
O99112,mdc_14_principal_diagnosis_codes,appendix_f
O99113,mdc_14_principal_diagnosis_codes,appendix_f
O99119,mdc_14_principal_diagnosis_codes,appendix_f
O99210,mdc_14_principal_diagnosis_codes,appendix_f
O99211,mdc_14_principal_diagnosis_codes,appendix_f
O99212,mdc_14_principal_diagnosis_codes,appendix_f
O99213,mdc_14_principal_diagnosis_codes,appendix_f
O99214,mdc_14_principal_diagnosis_codes,appendix_f
O99215,mdc_14_principal_diagnosis_codes,appendix_f
O99280,mdc_14_principal_diagnosis_codes,appendix_f
O99281,mdc_14_principal_diagnosis_codes,appendix_f
O99282,mdc_14_principal_diagnosis_codes,appendix_f
O99283,mdc_14_principal_diagnosis_codes,appendix_f
O99284,mdc_14_principal_diagnosis_codes,appendix_f
O99285,mdc_14_principal_diagnosis_codes,appendix_f
O99310,mdc_14_principal_diagnosis_codes,appendix_f
O99311,mdc_14_principal_diagnosis_codes,appendix_f
O99312,mdc_14_principal_diagnosis_codes,appendix_f
O99313,mdc_14_principal_diagnosis_codes,appendix_f
O99314,mdc_14_principal_diagnosis_codes,appendix_f
O99315,mdc_14_principal_diagnosis_codes,appendix_f
O99320,mdc_14_principal_diagnosis_codes,appendix_f
O99321,mdc_14_principal_diagnosis_codes,appendix_f
O99322,mdc_14_principal_diagnosis_codes,appendix_f
O99323,mdc_14_principal_diagnosis_codes,appendix_f
O99324,mdc_14_principal_diagnosis_codes,appendix_f
O99325,mdc_14_principal_diagnosis_codes,appendix_f
O99330,mdc_14_principal_diagnosis_codes,appendix_f
O99331,mdc_14_principal_diagnosis_codes,appendix_f
O99332,mdc_14_principal_diagnosis_codes,appendix_f
O99333,mdc_14_principal_diagnosis_codes,appendix_f
O99334,mdc_14_principal_diagnosis_codes,appendix_f
O99335,mdc_14_principal_diagnosis_codes,appendix_f
O99340,mdc_14_principal_diagnosis_codes,appendix_f
O99341,mdc_14_principal_diagnosis_codes,appendix_f
O99342,mdc_14_principal_diagnosis_codes,appendix_f
O99343,mdc_14_principal_diagnosis_codes,appendix_f
O99344,mdc_14_principal_diagnosis_codes,appendix_f
O99345,mdc_14_principal_diagnosis_codes,appendix_f
O99350,mdc_14_principal_diagnosis_codes,appendix_f
O99351,mdc_14_principal_diagnosis_codes,appendix_f
O99352,mdc_14_principal_diagnosis_codes,appendix_f
O99353,mdc_14_principal_diagnosis_codes,appendix_f
O99354,mdc_14_principal_diagnosis_codes,appendix_f
O99355,mdc_14_principal_diagnosis_codes,appendix_f
O99411,mdc_14_principal_diagnosis_codes,appendix_f
O99412,mdc_14_principal_diagnosis_codes,appendix_f
O99413,mdc_14_principal_diagnosis_codes,appendix_f
O99419,mdc_14_principal_diagnosis_codes,appendix_f
O99511,mdc_14_principal_diagnosis_codes,appendix_f
O99512,mdc_14_principal_diagnosis_codes,appendix_f
O99513,mdc_14_principal_diagnosis_codes,appendix_f
O99519,mdc_14_principal_diagnosis_codes,appendix_f
O99611,mdc_14_principal_diagnosis_codes,appendix_f
O99612,mdc_14_principal_diagnosis_codes,appendix_f
O99613,mdc_14_principal_diagnosis_codes,appendix_f
O99619,mdc_14_principal_diagnosis_codes,appendix_f
O99711,mdc_14_principal_diagnosis_codes,appendix_f
O99712,mdc_14_principal_diagnosis_codes,appendix_f
O99713,mdc_14_principal_diagnosis_codes,appendix_f
O99719,mdc_14_principal_diagnosis_codes,appendix_f
O99810,mdc_14_principal_diagnosis_codes,appendix_f
O99814,mdc_14_principal_diagnosis_codes,appendix_f
O99815,mdc_14_principal_diagnosis_codes,appendix_f
O99820,mdc_14_principal_diagnosis_codes,appendix_f
O99824,mdc_14_principal_diagnosis_codes,appendix_f
O99825,mdc_14_principal_diagnosis_codes,appendix_f
O99830,mdc_14_principal_diagnosis_codes,appendix_f
O99834,mdc_14_principal_diagnosis_codes,appendix_f
O99835,mdc_14_principal_diagnosis_codes,appendix_f
O99840,mdc_14_principal_diagnosis_codes,appendix_f
O99841,mdc_14_principal_diagnosis_codes,appendix_f
O99842,mdc_14_principal_diagnosis_codes,appendix_f
O99843,mdc_14_principal_diagnosis_codes,appendix_f
O99844,mdc_14_principal_diagnosis_codes,appendix_f
O99845,mdc_14_principal_diagnosis_codes,appendix_f
O99891,mdc_14_principal_diagnosis_codes,appendix_f
O99892,mdc_14_principal_diagnosis_codes,appendix_f
O99893,mdc_14_principal_diagnosis_codes,appendix_f
O9A111,mdc_14_principal_diagnosis_codes,appendix_f
O9A112,mdc_14_principal_diagnosis_codes,appendix_f
O9A113,mdc_14_principal_diagnosis_codes,appendix_f
O9A119,mdc_14_principal_diagnosis_codes,appendix_f
O9A211,mdc_14_principal_diagnosis_codes,appendix_f
O9A212,mdc_14_principal_diagnosis_codes,appendix_f
O9A213,mdc_14_principal_diagnosis_codes,appendix_f
O9A219,mdc_14_principal_diagnosis_codes,appendix_f
O9A311,mdc_14_principal_diagnosis_codes,appendix_f
O9A312,mdc_14_principal_diagnosis_codes,appendix_f
O9A313,mdc_14_principal_diagnosis_codes,appendix_f
O9A319,mdc_14_principal_diagnosis_codes,appendix_f
O9A411,mdc_14_principal_diagnosis_codes,appendix_f
O9A412,mdc_14_principal_diagnosis_codes,appendix_f
O9A413,mdc_14_principal_diagnosis_codes,appendix_f
O9A419,mdc_14_principal_diagnosis_codes,appendix_f
O9A511,mdc_14_principal_diagnosis_codes,appendix_f
O9A512,mdc_14_principal_diagnosis_codes,appendix_f
O9A513,mdc_14_principal_diagnosis_codes,appendix_f
O9A519,mdc_14_principal_diagnosis_codes,appendix_f
O3100X0,mdc_14_principal_diagnosis_codes,appendix_f
O3100X1,mdc_14_principal_diagnosis_codes,appendix_f
O3100X2,mdc_14_principal_diagnosis_codes,appendix_f
O3100X3,mdc_14_principal_diagnosis_codes,appendix_f
O3100X4,mdc_14_principal_diagnosis_codes,appendix_f
O3100X5,mdc_14_principal_diagnosis_codes,appendix_f
O3100X9,mdc_14_principal_diagnosis_codes,appendix_f
O3101X0,mdc_14_principal_diagnosis_codes,appendix_f
O3101X1,mdc_14_principal_diagnosis_codes,appendix_f
O3101X2,mdc_14_principal_diagnosis_codes,appendix_f
O3101X3,mdc_14_principal_diagnosis_codes,appendix_f
O3101X4,mdc_14_principal_diagnosis_codes,appendix_f
O3101X5,mdc_14_principal_diagnosis_codes,appendix_f
O3101X9,mdc_14_principal_diagnosis_codes,appendix_f
O3102X0,mdc_14_principal_diagnosis_codes,appendix_f
O3102X1,mdc_14_principal_diagnosis_codes,appendix_f
O3102X2,mdc_14_principal_diagnosis_codes,appendix_f
O3102X3,mdc_14_principal_diagnosis_codes,appendix_f
O3102X4,mdc_14_principal_diagnosis_codes,appendix_f
O3102X5,mdc_14_principal_diagnosis_codes,appendix_f
O3102X9,mdc_14_principal_diagnosis_codes,appendix_f
O3103X0,mdc_14_principal_diagnosis_codes,appendix_f
O3103X1,mdc_14_principal_diagnosis_codes,appendix_f
O3103X2,mdc_14_principal_diagnosis_codes,appendix_f
O3103X3,mdc_14_principal_diagnosis_codes,appendix_f
O3103X4,mdc_14_principal_diagnosis_codes,appendix_f
O3103X5,mdc_14_principal_diagnosis_codes,appendix_f
O3103X9,mdc_14_principal_diagnosis_codes,appendix_f
O3110X0,mdc_14_principal_diagnosis_codes,appendix_f
O3110X1,mdc_14_principal_diagnosis_codes,appendix_f
O3110X2,mdc_14_principal_diagnosis_codes,appendix_f
O3110X3,mdc_14_principal_diagnosis_codes,appendix_f
O3110X4,mdc_14_principal_diagnosis_codes,appendix_f
O3110X5,mdc_14_principal_diagnosis_codes,appendix_f
O3110X9,mdc_14_principal_diagnosis_codes,appendix_f
O3111X0,mdc_14_principal_diagnosis_codes,appendix_f
O3111X1,mdc_14_principal_diagnosis_codes,appendix_f
O3111X2,mdc_14_principal_diagnosis_codes,appendix_f
O3111X3,mdc_14_principal_diagnosis_codes,appendix_f
O3111X4,mdc_14_principal_diagnosis_codes,appendix_f
O3111X5,mdc_14_principal_diagnosis_codes,appendix_f
O3111X9,mdc_14_principal_diagnosis_codes,appendix_f
O3112X0,mdc_14_principal_diagnosis_codes,appendix_f
O3112X1,mdc_14_principal_diagnosis_codes,appendix_f
O3112X2,mdc_14_principal_diagnosis_codes,appendix_f
O3112X3,mdc_14_principal_diagnosis_codes,appendix_f
O3112X4,mdc_14_principal_diagnosis_codes,appendix_f
O3112X5,mdc_14_principal_diagnosis_codes,appendix_f
O3112X9,mdc_14_principal_diagnosis_codes,appendix_f
O3113X0,mdc_14_principal_diagnosis_codes,appendix_f
O3113X1,mdc_14_principal_diagnosis_codes,appendix_f
O3113X2,mdc_14_principal_diagnosis_codes,appendix_f
O3113X3,mdc_14_principal_diagnosis_codes,appendix_f
O3113X4,mdc_14_principal_diagnosis_codes,appendix_f
O3113X5,mdc_14_principal_diagnosis_codes,appendix_f
O3113X9,mdc_14_principal_diagnosis_codes,appendix_f
O3120X0,mdc_14_principal_diagnosis_codes,appendix_f
O3120X1,mdc_14_principal_diagnosis_codes,appendix_f
O3120X2,mdc_14_principal_diagnosis_codes,appendix_f
O3120X3,mdc_14_principal_diagnosis_codes,appendix_f
O3120X4,mdc_14_principal_diagnosis_codes,appendix_f
O3120X5,mdc_14_principal_diagnosis_codes,appendix_f
O3120X9,mdc_14_principal_diagnosis_codes,appendix_f
O3121X0,mdc_14_principal_diagnosis_codes,appendix_f
O3121X1,mdc_14_principal_diagnosis_codes,appendix_f
O3121X2,mdc_14_principal_diagnosis_codes,appendix_f
O3121X3,mdc_14_principal_diagnosis_codes,appendix_f
O3121X4,mdc_14_principal_diagnosis_codes,appendix_f
O3121X5,mdc_14_principal_diagnosis_codes,appendix_f
O3121X9,mdc_14_principal_diagnosis_codes,appendix_f
O3122X0,mdc_14_principal_diagnosis_codes,appendix_f
O3122X1,mdc_14_principal_diagnosis_codes,appendix_f
O3122X2,mdc_14_principal_diagnosis_codes,appendix_f
O3122X3,mdc_14_principal_diagnosis_codes,appendix_f
O3122X4,mdc_14_principal_diagnosis_codes,appendix_f
O3122X5,mdc_14_principal_diagnosis_codes,appendix_f
O3122X9,mdc_14_principal_diagnosis_codes,appendix_f
O3123X0,mdc_14_principal_diagnosis_codes,appendix_f
O3123X1,mdc_14_principal_diagnosis_codes,appendix_f
O3123X2,mdc_14_principal_diagnosis_codes,appendix_f
O3123X3,mdc_14_principal_diagnosis_codes,appendix_f
O3123X4,mdc_14_principal_diagnosis_codes,appendix_f
O3123X5,mdc_14_principal_diagnosis_codes,appendix_f
O3123X9,mdc_14_principal_diagnosis_codes,appendix_f
O3130X0,mdc_14_principal_diagnosis_codes,appendix_f
O3130X1,mdc_14_principal_diagnosis_codes,appendix_f
O3130X2,mdc_14_principal_diagnosis_codes,appendix_f
O3130X3,mdc_14_principal_diagnosis_codes,appendix_f
O3130X4,mdc_14_principal_diagnosis_codes,appendix_f
O3130X5,mdc_14_principal_diagnosis_codes,appendix_f
O3130X9,mdc_14_principal_diagnosis_codes,appendix_f
O3131X0,mdc_14_principal_diagnosis_codes,appendix_f
O3131X1,mdc_14_principal_diagnosis_codes,appendix_f
O3131X2,mdc_14_principal_diagnosis_codes,appendix_f
O3131X3,mdc_14_principal_diagnosis_codes,appendix_f
O3131X4,mdc_14_principal_diagnosis_codes,appendix_f
O3131X5,mdc_14_principal_diagnosis_codes,appendix_f
O3131X9,mdc_14_principal_diagnosis_codes,appendix_f
O3132X0,mdc_14_principal_diagnosis_codes,appendix_f
O3132X1,mdc_14_principal_diagnosis_codes,appendix_f
O3132X2,mdc_14_principal_diagnosis_codes,appendix_f
O3132X3,mdc_14_principal_diagnosis_codes,appendix_f
O3132X4,mdc_14_principal_diagnosis_codes,appendix_f
O3132X5,mdc_14_principal_diagnosis_codes,appendix_f
O3132X9,mdc_14_principal_diagnosis_codes,appendix_f
O3133X0,mdc_14_principal_diagnosis_codes,appendix_f
O3133X1,mdc_14_principal_diagnosis_codes,appendix_f
O3133X2,mdc_14_principal_diagnosis_codes,appendix_f
O3133X3,mdc_14_principal_diagnosis_codes,appendix_f
O3133X4,mdc_14_principal_diagnosis_codes,appendix_f
O3133X5,mdc_14_principal_diagnosis_codes,appendix_f
O3133X9,mdc_14_principal_diagnosis_codes,appendix_f
O318X10,mdc_14_principal_diagnosis_codes,appendix_f
O318X11,mdc_14_principal_diagnosis_codes,appendix_f
O318X12,mdc_14_principal_diagnosis_codes,appendix_f
O318X13,mdc_14_principal_diagnosis_codes,appendix_f
O318X14,mdc_14_principal_diagnosis_codes,appendix_f
O318X15,mdc_14_principal_diagnosis_codes,appendix_f
O318X19,mdc_14_principal_diagnosis_codes,appendix_f
O318X20,mdc_14_principal_diagnosis_codes,appendix_f
O318X21,mdc_14_principal_diagnosis_codes,appendix_f
O318X22,mdc_14_principal_diagnosis_codes,appendix_f
O318X23,mdc_14_principal_diagnosis_codes,appendix_f
O318X24,mdc_14_principal_diagnosis_codes,appendix_f
O318X25,mdc_14_principal_diagnosis_codes,appendix_f
O318X29,mdc_14_principal_diagnosis_codes,appendix_f
O318X30,mdc_14_principal_diagnosis_codes,appendix_f
O318X31,mdc_14_principal_diagnosis_codes,appendix_f
O318X32,mdc_14_principal_diagnosis_codes,appendix_f
O318X33,mdc_14_principal_diagnosis_codes,appendix_f
O318X34,mdc_14_principal_diagnosis_codes,appendix_f
O318X35,mdc_14_principal_diagnosis_codes,appendix_f
O318X39,mdc_14_principal_diagnosis_codes,appendix_f
O318X90,mdc_14_principal_diagnosis_codes,appendix_f
O318X91,mdc_14_principal_diagnosis_codes,appendix_f
O318X92,mdc_14_principal_diagnosis_codes,appendix_f
O318X93,mdc_14_principal_diagnosis_codes,appendix_f
O318X94,mdc_14_principal_diagnosis_codes,appendix_f
O318X95,mdc_14_principal_diagnosis_codes,appendix_f
O318X99,mdc_14_principal_diagnosis_codes,appendix_f
O320XX0,mdc_14_principal_diagnosis_codes,appendix_f
O320XX1,mdc_14_principal_diagnosis_codes,appendix_f
O320XX2,mdc_14_principal_diagnosis_codes,appendix_f
O320XX3,mdc_14_principal_diagnosis_codes,appendix_f
O320XX4,mdc_14_principal_diagnosis_codes,appendix_f
O320XX5,mdc_14_principal_diagnosis_codes,appendix_f
O320XX9,mdc_14_principal_diagnosis_codes,appendix_f
O321XX0,mdc_14_principal_diagnosis_codes,appendix_f
O321XX1,mdc_14_principal_diagnosis_codes,appendix_f
O321XX2,mdc_14_principal_diagnosis_codes,appendix_f
O321XX3,mdc_14_principal_diagnosis_codes,appendix_f
O321XX4,mdc_14_principal_diagnosis_codes,appendix_f
O321XX5,mdc_14_principal_diagnosis_codes,appendix_f
O321XX9,mdc_14_principal_diagnosis_codes,appendix_f
O322XX0,mdc_14_principal_diagnosis_codes,appendix_f
O322XX1,mdc_14_principal_diagnosis_codes,appendix_f
O322XX2,mdc_14_principal_diagnosis_codes,appendix_f
