concept_name,concept_oid,code,code_system
Antidepressant Medication,,58118111709,ndc
Antidepressant Medication,,58118115700,ndc
Antidepressant Medication,,58118115703,ndc
Antidepressant Medication,,58118115706,ndc
Antidepressant Medication,,58118115708,ndc
Antidepressant Medication,,58118115709,ndc
Antidepressant Medication,,58118116603,ndc
Antidepressant Medication,,58118124803,ndc
Antidepressant Medication,,58118124806,ndc
Antidepressant Medication,,58118124808,ndc
Antidepressant Medication,,58118124809,ndc
Antidepressant Medication,,58118124903,ndc
Antidepressant Medication,,58118124906,ndc
Antidepressant Medication,,58118124908,ndc
Antidepressant Medication,,58118124909,ndc
Antidepressant Medication,,58118181200,ndc
Antidepressant Medication,,58118181206,ndc
Antidepressant Medication,,58118181208,ndc
Antidepressant Medication,,58118211306,ndc
Antidepressant Medication,,58118211403,ndc
Antidepressant Medication,,58118211406,ndc
Antidepressant Medication,,58118221200,ndc
Antidepressant Medication,,58118221203,ndc
Antidepressant Medication,,58118221208,ndc
Antidepressant Medication,,58118221209,ndc
Antidepressant Medication,,58118221300,ndc
Antidepressant Medication,,58118221303,ndc
Antidepressant Medication,,58118221306,ndc
Antidepressant Medication,,58118221308,ndc
Antidepressant Medication,,58118221309,ndc
Antidepressant Medication,,58118221400,ndc
Antidepressant Medication,,58118221403,ndc
Antidepressant Medication,,58118326803,ndc
Antidepressant Medication,,58118326808,ndc
Antidepressant Medication,,58118326809,ndc
Antidepressant Medication,,58118354103,ndc
Antidepressant Medication,,58118354106,ndc
Antidepressant Medication,,58118354109,ndc
Antidepressant Medication,,58118378000,ndc
Antidepressant Medication,,58118378003,ndc
Antidepressant Medication,,58118378008,ndc
Antidepressant Medication,,58118378009,ndc
Antidepressant Medication,,58118400108,ndc
Antidepressant Medication,,58118400208,ndc
Antidepressant Medication,,54569554101,ndc
Antidepressant Medication,,54868006407,ndc
Antidepressant Medication,,54868122302,ndc
Antidepressant Medication,,54868134404,ndc
Antidepressant Medication,,54868181900,ndc
Antidepressant Medication,,54868527500,ndc
Antidepressant Medication,,54868614002,ndc
Antidepressant Medication,,55045188409,ndc
Antidepressant Medication,,55045194308,ndc
Antidepressant Medication,,55048008830,ndc
Antidepressant Medication,,55048052690,ndc
Antidepressant Medication,,55111014260,ndc
Antidepressant Medication,,55111017430,ndc
Antidepressant Medication,,55111060930,ndc
Antidepressant Medication,,55154134100,ndc
Antidepressant Medication,,55154634609,ndc
Antidepressant Medication,,55175403806,ndc
Antidepressant Medication,,55567017136,ndc
Antidepressant Medication,,55648010707,ndc
Antidepressant Medication,,55648071705,ndc
Antidepressant Medication,,55648075304,ndc
Antidepressant Medication,,55700000260,ndc
Antidepressant Medication,,55700048560,ndc
Antidepressant Medication,,55700048760,ndc
Antidepressant Medication,,55700082030,ndc
Antidepressant Medication,,55700082130,ndc
Antidepressant Medication,,55700085190,ndc
Antidepressant Medication,,55700089560,ndc
Antidepressant Medication,,55700092130,ndc
Antidepressant Medication,,55700097790,ndc
Antidepressant Medication,,55801052702,ndc
Antidepressant Medication,,55887016090,ndc
Antidepressant Medication,,55887026090,ndc
Antidepressant Medication,,55887035660,ndc
Antidepressant Medication,,55887043930,ndc
Antidepressant Medication,,55887055260,ndc
Antidepressant Medication,,55887066160,ndc
Antidepressant Medication,,55887094730,ndc
Antidepressant Medication,,56126005611,ndc
Antidepressant Medication,,57237017490,ndc
Antidepressant Medication,,57315003102,ndc
Antidepressant Medication,,57315005101,ndc
Antidepressant Medication,,57315006301,ndc
Antidepressant Medication,,57480030106,ndc
Antidepressant Medication,,57480040301,ndc
Antidepressant Medication,,57480049401,ndc
Antidepressant Medication,,57480082501,ndc
Antidepressant Medication,,57664028913,ndc
Antidepressant Medication,,57664042583,ndc
Antidepressant Medication,,57664050913,ndc
Antidepressant Medication,,57664069088,ndc
Antidepressant Medication,,57866307202,ndc
Antidepressant Medication,,57866456401,ndc
Antidepressant Medication,,57866465602,ndc
Antidepressant Medication,,58016003006,ndc
Antidepressant Medication,,58016010001,ndc
Antidepressant Medication,,58016010005,ndc
Antidepressant Medication,,58016010018,ndc
Antidepressant Medication,,58016010036,ndc
Antidepressant Medication,,58016010042,ndc
Antidepressant Medication,,58016010045,ndc
Antidepressant Medication,,58016010084,ndc
Antidepressant Medication,,58016010093,ndc
Antidepressant Medication,,58016017830,ndc
Antidepressant Medication,,58016017879,ndc
Antidepressant Medication,,58016017889,ndc
Antidepressant Medication,,58016017898,ndc
Antidepressant Medication,,58016022402,ndc
Antidepressant Medication,,58016022427,ndc
Antidepressant Medication,,58016022480,ndc
Antidepressant Medication,,58016026332,ndc
Antidepressant Medication,,58016026377,ndc
Antidepressant Medication,,58016028290,ndc
Antidepressant Medication,,58016033600,ndc
Antidepressant Medication,,58016049145,ndc
Antidepressant Medication,,58016049169,ndc
Antidepressant Medication,,58016049173,ndc
Antidepressant Medication,,58016049176,ndc
Antidepressant Medication,,58016049187,ndc
Antidepressant Medication,,58016049190,ndc
Antidepressant Medication,,58016050809,ndc
Antidepressant Medication,,58016050873,ndc
Antidepressant Medication,,58016050899,ndc
Antidepressant Medication,,58016051901,ndc
Antidepressant Medication,,58016051906,ndc
Antidepressant Medication,,58016051948,ndc
Antidepressant Medication,,58016056700,ndc
Antidepressant Medication,,58016056725,ndc
Antidepressant Medication,,58016056770,ndc
Antidepressant Medication,,58016058407,ndc
Antidepressant Medication,,58016058448,ndc
Antidepressant Medication,,58016058472,ndc
Antidepressant Medication,,58016058479,ndc
Antidepressant Medication,,58016058499,ndc
Antidepressant Medication,,58016066312,ndc
Antidepressant Medication,,58016066373,ndc
Antidepressant Medication,,58016066392,ndc
Antidepressant Medication,,58016066397,ndc
Antidepressant Medication,,58016070101,ndc
Antidepressant Medication,,58118015703,ndc
Antidepressant Medication,,58118181209,ndc
Antidepressant Medication,,55154576109,ndc
Antidepressant Medication,,58016070104,ndc
Antidepressant Medication,,58016070120,ndc
Antidepressant Medication,,58016070124,ndc
Antidepressant Medication,,58016070169,ndc
Antidepressant Medication,,58016070179,ndc
Antidepressant Medication,,58016070181,ndc
Antidepressant Medication,,58016070418,ndc
Antidepressant Medication,,58016070426,ndc
Antidepressant Medication,,58016070432,ndc
Antidepressant Medication,,58016070472,ndc
Antidepressant Medication,,58016070489,ndc
Antidepressant Medication,,58016070491,ndc
Antidepressant Medication,,55111054690,ndc
Antidepressant Medication,,55175403801,ndc
Antidepressant Medication,,55887051815,ndc
Antidepressant Medication,,58016010000,ndc
Antidepressant Medication,,58016066300,ndc
Antidepressant Medication,,58016072200,ndc
Antidepressant Medication,,58016072221,ndc
Antidepressant Medication,,58016072244,ndc
Antidepressant Medication,,58016072245,ndc
Antidepressant Medication,,58016072277,ndc
Antidepressant Medication,,58016079708,ndc
Antidepressant Medication,,58016079709,ndc
Antidepressant Medication,,58016079712,ndc
Antidepressant Medication,,58016079720,ndc
Antidepressant Medication,,58016079721,ndc
Antidepressant Medication,,58016079726,ndc
Antidepressant Medication,,58016079781,ndc
Antidepressant Medication,,58016079789,ndc
Antidepressant Medication,,58016079791,ndc
Antidepressant Medication,,58016080703,ndc
Antidepressant Medication,,58016080709,ndc
Antidepressant Medication,,58016080715,ndc
Antidepressant Medication,,58016080721,ndc
Antidepressant Medication,,58016080771,ndc
Antidepressant Medication,,58016081312,ndc
Antidepressant Medication,,58016081390,ndc
Antidepressant Medication,,58016081425,ndc
Antidepressant Medication,,58016081445,ndc
Antidepressant Medication,,58016081460,ndc
Antidepressant Medication,,58016083340,ndc
Antidepressant Medication,,58016083360,ndc
Antidepressant Medication,,58016084100,ndc
Antidepressant Medication,,58016085303,ndc
Antidepressant Medication,,58016085314,ndc
Antidepressant Medication,,58016085800,ndc
Antidepressant Medication,,58016086202,ndc
Antidepressant Medication,,58016086620,ndc
Antidepressant Medication,,58016087507,ndc
Antidepressant Medication,,58016087510,ndc
Antidepressant Medication,,58016087515,ndc
Antidepressant Medication,,58016087540,ndc
Antidepressant Medication,,58016087556,ndc
Antidepressant Medication,,58016087590,ndc
Antidepressant Medication,,58016087593,ndc
Antidepressant Medication,,58016088012,ndc
Antidepressant Medication,,58016088015,ndc
Antidepressant Medication,,58016088102,ndc
Antidepressant Medication,,58016088103,ndc
Antidepressant Medication,,58016088109,ndc
Antidepressant Medication,,58016088110,ndc
Antidepressant Medication,,58016088112,ndc
Antidepressant Medication,,58016088124,ndc
Antidepressant Medication,,58016088128,ndc
Antidepressant Medication,,58016088135,ndc
Antidepressant Medication,,58016088148,ndc
Antidepressant Medication,,58016088176,ndc
Antidepressant Medication,,58016088199,ndc
Antidepressant Medication,,58016089400,ndc
Antidepressant Medication,,58016089415,ndc
Antidepressant Medication,,58016089421,ndc
Antidepressant Medication,,58016089469,ndc
Antidepressant Medication,,58016089484,ndc
Antidepressant Medication,,58016089496,ndc
Antidepressant Medication,,58016090504,ndc
Antidepressant Medication,,58016090515,ndc
Antidepressant Medication,,58016090581,ndc
Antidepressant Medication,,58016090584,ndc
Antidepressant Medication,,58016090592,ndc
Antidepressant Medication,,58016090598,ndc
Antidepressant Medication,,58016090616,ndc
Antidepressant Medication,,58016090642,ndc
Antidepressant Medication,,58016090675,ndc
Antidepressant Medication,,58016090692,ndc
Antidepressant Medication,,58016093420,ndc
Antidepressant Medication,,58016094500,ndc
Antidepressant Medication,,58016094512,ndc
Antidepressant Medication,,58016098618,ndc
Antidepressant Medication,,58016098621,ndc
Antidepressant Medication,,58016098632,ndc
Antidepressant Medication,,58016098656,ndc
Antidepressant Medication,,58016098669,ndc
Antidepressant Medication,,58016098693,ndc
Antidepressant Medication,,58016482501,ndc
Antidepressant Medication,,58118005208,ndc
Antidepressant Medication,,58118018103,ndc
Antidepressant Medication,,58118019108,ndc
Antidepressant Medication,,58118021306,ndc
Antidepressant Medication,,58118035108,ndc
Antidepressant Medication,,58118035203,ndc
Antidepressant Medication,,58118043008,ndc
Antidepressant Medication,,58118050803,ndc
Antidepressant Medication,,58118064700,ndc
Antidepressant Medication,,58118081108,ndc
Antidepressant Medication,,58118081309,ndc
Antidepressant Medication,,58118105303,ndc
Antidepressant Medication,,58118106406,ndc
Antidepressant Medication,,58118181203,ndc
Antidepressant Medication,,58118221206,ndc
Antidepressant Medication,,58118221408,ndc
Antidepressant Medication,,58118326800,ndc
Antidepressant Medication,,58016010004,ndc
Antidepressant Medication,,58016022460,ndc
Antidepressant Medication,,58016056791,ndc
Antidepressant Medication,,55289009950,ndc
Antidepressant Medication,,58016022408,ndc
Antidepressant Medication,,58016058491,ndc
Antidepressant Medication,,58016079714,ndc
Antidepressant Medication,,58016093412,ndc
Antidepressant Medication,,58118033508,ndc
Antidepressant Medication,,58118050703,ndc
Antidepressant Medication,,58118400308,ndc
Antidepressant Medication,,58118474200,ndc
Antidepressant Medication,,58118474203,ndc
Antidepressant Medication,,58118474208,ndc
Antidepressant Medication,,58118474209,ndc
Antidepressant Medication,,58118614900,ndc
Antidepressant Medication,,58118614903,ndc
Antidepressant Medication,,58118614906,ndc
Antidepressant Medication,,58118614908,ndc
Antidepressant Medication,,58118614909,ndc
Antidepressant Medication,,58118615000,ndc
Antidepressant Medication,,58118615003,ndc
Antidepressant Medication,,58118615006,ndc
Antidepressant Medication,,58118615008,ndc
Antidepressant Medication,,58118615009,ndc
Antidepressant Medication,,58118615100,ndc
Antidepressant Medication,,58118615103,ndc
Antidepressant Medication,,58118615106,ndc
Antidepressant Medication,,58118615108,ndc
Antidepressant Medication,,58118615109,ndc
Antidepressant Medication,,58118615600,ndc
Antidepressant Medication,,58118615603,ndc
Antidepressant Medication,,58118615606,ndc
Antidepressant Medication,,58118615608,ndc
Antidepressant Medication,,58118615609,ndc
Antidepressant Medication,,58118615700,ndc
Antidepressant Medication,,58118615703,ndc
Antidepressant Medication,,58118615706,ndc
Antidepressant Medication,,58118615708,ndc
Antidepressant Medication,,58118615709,ndc
Antidepressant Medication,,58345082365,ndc
Antidepressant Medication,,58345082465,ndc
Antidepressant Medication,,58345082565,ndc
Antidepressant Medication,,58345083665,ndc
Antidepressant Medication,,58345083765,ndc
Antidepressant Medication,,58345083865,ndc
Antidepressant Medication,,58345083965,ndc
Antidepressant Medication,,58437002418,ndc
Antidepressant Medication,,58437002618,ndc
Antidepressant Medication,,58517010030,ndc
Antidepressant Medication,,58517016030,ndc
Antidepressant Medication,,58657071030,ndc
Antidepressant Medication,,58657071050,ndc
Antidepressant Medication,,58657071090,ndc
Antidepressant Medication,,58657071130,ndc
Antidepressant Medication,,58657071150,ndc
Antidepressant Medication,,58657071190,ndc
Antidepressant Medication,,58657071230,ndc
Antidepressant Medication,,58657071250,ndc
Antidepressant Medication,,58657071290,ndc
Antidepressant Medication,,58657071330,ndc
Antidepressant Medication,,58657071350,ndc
Antidepressant Medication,,58657071390,ndc
Antidepressant Medication,,58864002215,ndc
Antidepressant Medication,,58864002230,ndc
Antidepressant Medication,,58864002260,ndc
Antidepressant Medication,,58864002290,ndc
Antidepressant Medication,,58864002330,ndc
Antidepressant Medication,,58864002360,ndc
Antidepressant Medication,,58864002390,ndc
Antidepressant Medication,,58864002430,ndc
Antidepressant Medication,,58864002501,ndc
Antidepressant Medication,,58864002514,ndc
Antidepressant Medication,,58864002530,ndc
Antidepressant Medication,,58864002560,ndc
Antidepressant Medication,,58864010315,ndc
Antidepressant Medication,,58864010330,ndc
Antidepressant Medication,,58864010360,ndc
Antidepressant Medication,,58864018530,ndc
Antidepressant Medication,,58864018630,ndc
Antidepressant Medication,,58864029230,ndc
Antidepressant Medication,,58864070830,ndc
Antidepressant Medication,,58864071630,ndc
Antidepressant Medication,,58864074115,ndc
Antidepressant Medication,,58864074130,ndc
Antidepressant Medication,,58864075730,ndc
Antidepressant Medication,,58864078330,ndc
Antidepressant Medication,,58864079430,ndc
Antidepressant Medication,,58864080830,ndc
Antidepressant Medication,,58864080890,ndc
Antidepressant Medication,,58864081215,ndc
Antidepressant Medication,,58864081230,ndc
Antidepressant Medication,,58864082315,ndc
Antidepressant Medication,,58864082330,ndc
Antidepressant Medication,,58864084030,ndc
Antidepressant Medication,,58864084060,ndc
Antidepressant Medication,,58864087714,ndc
Antidepressant Medication,,58864087730,ndc
Antidepressant Medication,,59115005301,ndc
Antidepressant Medication,,59115005333,ndc
Antidepressant Medication,,59115005350,ndc
Antidepressant Medication,,59115005355,ndc
Antidepressant Medication,,59115005401,ndc
Antidepressant Medication,,59115005433,ndc
Antidepressant Medication,,59115005455,ndc
Antidepressant Medication,,59115005533,ndc
Antidepressant Medication,,59115005555,ndc
Antidepressant Medication,,59115010001,ndc
Antidepressant Medication,,59115010101,ndc
Antidepressant Medication,,59115010155,ndc
Antidepressant Medication,,59115010201,ndc
Antidepressant Medication,,59115010255,ndc
Antidepressant Medication,,59651017301,ndc
Antidepressant Medication,,59651017401,ndc
Antidepressant Medication,,59651017501,ndc
Antidepressant Medication,,59651017601,ndc
Antidepressant Medication,,59651017701,ndc
Antidepressant Medication,,59651027910,ndc
Antidepressant Medication,,59651027960,ndc
Antidepressant Medication,,59651027971,ndc
Antidepressant Medication,,59651027978,ndc
Antidepressant Medication,,59651027999,ndc
Antidepressant Medication,,59651028010,ndc
Antidepressant Medication,,59651028030,ndc
Antidepressant Medication,,59651028059,ndc
Antidepressant Medication,,59651028078,ndc
Antidepressant Medication,,59651028099,ndc
Antidepressant Medication,,59651028210,ndc
Antidepressant Medication,,59651028230,ndc
Antidepressant Medication,,59651028239,ndc
Antidepressant Medication,,59651028278,ndc
Antidepressant Medication,,59651028290,ndc
Antidepressant Medication,,59651028299,ndc
Antidepressant Medication,,59651030801,ndc
Antidepressant Medication,,59651030830,ndc
Antidepressant Medication,,59651030901,ndc
Antidepressant Medication,,59651030930,ndc
Antidepressant Medication,,59651032430,ndc
Antidepressant Medication,,59651038101,ndc
Antidepressant Medication,,59651038130,ndc
Antidepressant Medication,,59651038190,ndc
Antidepressant Medication,,59651038201,ndc
Antidepressant Medication,,59651038230,ndc
Antidepressant Medication,,59651038290,ndc
Antidepressant Medication,,59651038301,ndc
Antidepressant Medication,,59651038330,ndc
Antidepressant Medication,,59651038390,ndc
Antidepressant Medication,,59746027901,ndc
Antidepressant Medication,,59746027905,ndc
Antidepressant Medication,,59746027930,ndc
Antidepressant Medication,,59746027990,ndc
Antidepressant Medication,,59746028001,ndc
Antidepressant Medication,,59746028005,ndc
Antidepressant Medication,,59746028010,ndc
Antidepressant Medication,,59746028030,ndc
Antidepressant Medication,,59746028090,ndc
Antidepressant Medication,,59746028101,ndc
Antidepressant Medication,,59746028105,ndc
Antidepressant Medication,,59746028110,ndc
Antidepressant Medication,,59746028130,ndc
Antidepressant Medication,,59746028190,ndc
Antidepressant Medication,,59746031360,ndc
Antidepressant Medication,,59746031405,ndc
Antidepressant Medication,,59746031430,ndc
Antidepressant Medication,,59746031490,ndc
Antidepressant Medication,,59746031501,ndc
Antidepressant Medication,,59746031560,ndc
Antidepressant Medication,,59746031601,ndc
Antidepressant Medication,,59746031660,ndc
Antidepressant Medication,,59746031701,ndc
Antidepressant Medication,,59746031760,ndc
Antidepressant Medication,,59746045701,ndc
Antidepressant Medication,,59746045707,ndc
Antidepressant Medication,,59746045710,ndc
Antidepressant Medication,,59746045730,ndc
Antidepressant Medication,,59746045790,ndc
Antidepressant Medication,,59746045801,ndc
Antidepressant Medication,,59746045807,ndc
Antidepressant Medication,,59746045810,ndc
Antidepressant Medication,,59746045830,ndc
Antidepressant Medication,,59746045890,ndc
Antidepressant Medication,,59746045901,ndc
Antidepressant Medication,,59746045907,ndc
Antidepressant Medication,,59746045910,ndc
Antidepressant Medication,,59746045930,ndc
Antidepressant Medication,,59746045990,ndc
Antidepressant Medication,,59746046001,ndc
Antidepressant Medication,,59746046007,ndc
Antidepressant Medication,,59746046010,ndc
Antidepressant Medication,,59746046030,ndc
Antidepressant Medication,,59746046090,ndc
Antidepressant Medication,,59746054301,ndc
Antidepressant Medication,,59746054305,ndc
Antidepressant Medication,,59746054307,ndc
Antidepressant Medication,,59746054310,ndc
Antidepressant Medication,,59746054330,ndc
Antidepressant Medication,,59746054401,ndc
Antidepressant Medication,,59746054405,ndc
Antidepressant Medication,,59746054407,ndc
Antidepressant Medication,,59746054410,ndc
Antidepressant Medication,,59746054430,ndc
Antidepressant Medication,,59746054601,ndc
Antidepressant Medication,,59746054605,ndc
Antidepressant Medication,,59746054607,ndc
Antidepressant Medication,,59746054610,ndc
Antidepressant Medication,,59746054630,ndc
Antidepressant Medication,,59746070001,ndc
Antidepressant Medication,,59746070005,ndc
Antidepressant Medication,,59746070101,ndc
Antidepressant Medication,,59746070105,ndc
Antidepressant Medication,,59746070190,ndc
Antidepressant Medication,,59746070201,ndc
Antidepressant Medication,,59746070205,ndc
Antidepressant Medication,,59746070290,ndc
Antidepressant Medication,,59746070301,ndc
Antidepressant Medication,,59746070305,ndc
Antidepressant Medication,,59746070390,ndc
Antidepressant Medication,,59746070401,ndc
Antidepressant Medication,,59746070405,ndc
Antidepressant Medication,,59746070490,ndc
Antidepressant Medication,,59746071001,ndc
Antidepressant Medication,,59746071030,ndc
Antidepressant Medication,,59746071090,ndc
Antidepressant Medication,,59746071101,ndc
Antidepressant Medication,,59746071190,ndc
Antidepressant Medication,,59746071201,ndc
Antidepressant Medication,,59746071230,ndc
Antidepressant Medication,,59746071290,ndc
Antidepressant Medication,,59746075830,ndc
Antidepressant Medication,,59746075890,ndc
Antidepressant Medication,,59762006701,ndc
Antidepressant Medication,,59762011901,ndc
Antidepressant Medication,,59762018001,ndc
Antidepressant Medication,,59762018002,ndc
Antidepressant Medication,,59762018003,ndc
Antidepressant Medication,,59762018004,ndc
Antidepressant Medication,,59762018101,ndc
Antidepressant Medication,,59762018102,ndc
Antidepressant Medication,,59762018103,ndc
Antidepressant Medication,,59762018104,ndc
Antidepressant Medication,,59762018201,ndc
Antidepressant Medication,,59762018202,ndc
Antidepressant Medication,,59762018203,ndc
Antidepressant Medication,,59762018204,ndc
Antidepressant Medication,,59762121003,ndc
Antidepressant Medication,,59762121103,ndc
Antidepressant Medication,,59762122203,ndc
Antidepressant Medication,,59762141007,ndc
Antidepressant Medication,,59762141207,ndc
Antidepressant Medication,,58864071615,ndc
Antidepressant Medication,,59651028090,ndc
Antidepressant Medication,,59762141503,ndc
Antidepressant Medication,,59762141505,ndc
Antidepressant Medication,,59762141506,ndc
Antidepressant Medication,,59762141509,ndc
Antidepressant Medication,,59762141603,ndc
Antidepressant Medication,,59762141605,ndc
Antidepressant Medication,,59762141606,ndc
Antidepressant Medication,,59762141609,ndc
Antidepressant Medication,,59762141703,ndc
Antidepressant Medication,,59762141705,ndc
Antidepressant Medication,,59762141706,ndc
Antidepressant Medication,,59762141709,ndc
Antidepressant Medication,,59762141803,ndc
Antidepressant Medication,,59762141805,ndc
Antidepressant Medication,,59762141806,ndc
Antidepressant Medication,,59762141809,ndc
Antidepressant Medication,,59762180801,ndc
Antidepressant Medication,,59762180802,ndc
Antidepressant Medication,,59762180803,ndc
Antidepressant Medication,,59762181001,ndc
Antidepressant Medication,,59762181002,ndc
Antidepressant Medication,,59762181003,ndc
Antidepressant Medication,,59762181004,ndc
Antidepressant Medication,,59762181201,ndc
Antidepressant Medication,,59762181202,ndc
Antidepressant Medication,,59762181203,ndc
Antidepressant Medication,,59762181501,ndc
Antidepressant Medication,,59762181502,ndc
Antidepressant Medication,,59762181503,ndc
Antidepressant Medication,,59762348003,ndc
Antidepressant Medication,,59762348102,ndc
Antidepressant Medication,,59762348202,ndc
Antidepressant Medication,,59762348302,ndc
Antidepressant Medication,,59762348402,ndc
Antidepressant Medication,,59762480001,ndc
Antidepressant Medication,,59762480003,ndc
Antidepressant Medication,,59762480005,ndc
Antidepressant Medication,,59762480006,ndc
Antidepressant Medication,,59762480101,ndc
Antidepressant Medication,,59762480103,ndc
Antidepressant Medication,,59762480105,ndc
Antidepressant Medication,,59762480106,ndc
Antidepressant Medication,,59762480201,ndc
Antidepressant Medication,,59762480203,ndc
Antidepressant Medication,,59762480205,ndc
Antidepressant Medication,,59762480206,ndc
Antidepressant Medication,,59762490001,ndc
Antidepressant Medication,,59762490002,ndc
Antidepressant Medication,,59762490003,ndc
Antidepressant Medication,,59762490004,ndc
Antidepressant Medication,,59762490005,ndc
Antidepressant Medication,,59762491001,ndc
Antidepressant Medication,,59762491002,ndc
Antidepressant Medication,,59762491003,ndc
Antidepressant Medication,,59762491004,ndc
Antidepressant Medication,,59762491005,ndc
Antidepressant Medication,,59762494001,ndc
Antidepressant Medication,,59762496001,ndc
Antidepressant Medication,,59762516001,ndc
Antidepressant Medication,,59762516002,ndc
Antidepressant Medication,,59762516003,ndc
Antidepressant Medication,,59762634701,ndc
Antidepressant Medication,,59762644301,ndc
Antidepressant Medication,,59762644302,ndc
Antidepressant Medication,,59762644303,ndc
Antidepressant Medication,,59772090801,ndc
Antidepressant Medication,,59772090802,ndc
Antidepressant Medication,,59772090810,ndc
Antidepressant Medication,,59772090820,ndc
Antidepressant Medication,,59772317101,ndc
Antidepressant Medication,,59772317102,ndc
Antidepressant Medication,,59911325401,ndc
Antidepressant Medication,,59911588601,ndc
Antidepressant Medication,,59930153701,ndc
Antidepressant Medication,,59930153702,ndc
Antidepressant Medication,,59930153703,ndc
Antidepressant Medication,,60258083008,ndc
Antidepressant Medication,,60346002712,ndc
Antidepressant Medication,,60346002730,ndc
Antidepressant Medication,,60346002760,ndc
Antidepressant Medication,,60346002790,ndc
Antidepressant Medication,,60346022490,ndc
Antidepressant Medication,,60346035430,ndc
Antidepressant Medication,,60346035460,ndc
Antidepressant Medication,,60346067330,ndc
Antidepressant Medication,,60346067390,ndc
Antidepressant Medication,,60429001618,ndc
Antidepressant Medication,,60429001630,ndc
Antidepressant Medication,,60429001660,ndc
Antidepressant Medication,,60429001690,ndc
Antidepressant Medication,,60429001730,ndc
Antidepressant Medication,,60429001760,ndc
Antidepressant Medication,,60429001790,ndc
Antidepressant Medication,,60429001960,ndc
Antidepressant Medication,,60429009501,ndc
Antidepressant Medication,,60429009510,ndc
Antidepressant Medication,,60429009601,ndc
Antidepressant Medication,,60429009610,ndc
Antidepressant Medication,,60429009701,ndc
Antidepressant Medication,,60429009710,ndc
Antidepressant Medication,,60429012130,ndc
Antidepressant Medication,,60429012190,ndc
Antidepressant Medication,,60429012230,ndc
Antidepressant Medication,,60429012330,ndc
Antidepressant Medication,,60429012390,ndc
Antidepressant Medication,,60429016460,ndc
Antidepressant Medication,,60429016530,ndc
Antidepressant Medication,,60429016577,ndc
Antidepressant Medication,,60429016590,ndc
Antidepressant Medication,,60429016610,ndc
Antidepressant Medication,,60429016630,ndc
Antidepressant Medication,,60429016677,ndc
Antidepressant Medication,,60429017301,ndc
Antidepressant Medication,,60429017305,ndc
Antidepressant Medication,,60429017310,ndc
Antidepressant Medication,,60429017330,ndc
Antidepressant Medication,,60429017401,ndc
Antidepressant Medication,,60429017405,ndc
Antidepressant Medication,,60429017410,ndc
Antidepressant Medication,,60429017430,ndc
Antidepressant Medication,,60429017501,ndc
Antidepressant Medication,,60429017505,ndc
Antidepressant Medication,,60429017510,ndc
Antidepressant Medication,,60429017530,ndc
Antidepressant Medication,,60429017660,ndc
Antidepressant Medication,,60429018701,ndc
Antidepressant Medication,,60429018705,ndc
Antidepressant Medication,,60429018710,ndc
Antidepressant Medication,,60429018730,ndc
Antidepressant Medication,,60429018760,ndc
Antidepressant Medication,,60429018790,ndc
Antidepressant Medication,,60429018801,ndc
Antidepressant Medication,,60429018805,ndc
Antidepressant Medication,,60429018810,ndc
Antidepressant Medication,,60429018830,ndc
Antidepressant Medication,,60429018860,ndc
Antidepressant Medication,,60429018890,ndc
Antidepressant Medication,,60429021001,ndc
Antidepressant Medication,,60429021601,ndc
Antidepressant Medication,,60429021605,ndc
Antidepressant Medication,,60429021660,ndc
Antidepressant Medication,,60429021701,ndc
Antidepressant Medication,,60429021705,ndc
Antidepressant Medication,,60429021725,ndc
Antidepressant Medication,,60429021760,ndc
Antidepressant Medication,,60429021806,ndc
Antidepressant Medication,,60429021860,ndc
Antidepressant Medication,,60429023001,ndc
Antidepressant Medication,,60429023005,ndc
Antidepressant Medication,,60429023010,ndc
Antidepressant Medication,,60429023030,ndc
Antidepressant Medication,,60429023060,ndc
Antidepressant Medication,,60429023090,ndc
Antidepressant Medication,,60429028701,ndc
Antidepressant Medication,,60429028730,ndc
Antidepressant Medication,,60429028790,ndc
Antidepressant Medication,,60429028801,ndc
Antidepressant Medication,,60429028830,ndc
Antidepressant Medication,,60429028890,ndc
Antidepressant Medication,,60429028930,ndc
Antidepressant Medication,,60429028990,ndc
Antidepressant Medication,,60429030460,ndc
Antidepressant Medication,,60429030501,ndc
Antidepressant Medication,,60429030505,ndc
Antidepressant Medication,,60429030525,ndc
Antidepressant Medication,,60429030560,ndc
Antidepressant Medication,,60429030660,ndc
Antidepressant Medication,,60429030705,ndc
Antidepressant Medication,,60429030730,ndc
Antidepressant Medication,,60429030790,ndc
Antidepressant Medication,,60429030805,ndc
Antidepressant Medication,,60429030830,ndc
Antidepressant Medication,,60429030890,ndc
Antidepressant Medication,,60429034501,ndc
Antidepressant Medication,,60429034601,ndc
Antidepressant Medication,,60429034860,ndc
Antidepressant Medication,,60429035705,ndc
Antidepressant Medication,,60429035730,ndc
Antidepressant Medication,,60429035790,ndc
Antidepressant Medication,,60429035805,ndc
Antidepressant Medication,,60429035830,ndc
Antidepressant Medication,,60429035890,ndc
Antidepressant Medication,,60429071818,ndc
Antidepressant Medication,,60429071830,ndc
Antidepressant Medication,,60429071860,ndc
Antidepressant Medication,,60429071890,ndc
Antidepressant Medication,,60429071930,ndc
Antidepressant Medication,,60429071960,ndc
Antidepressant Medication,,60429071990,ndc
Antidepressant Medication,,60429073401,ndc
