CONDITION_ID,CONDITION,CONDITION_COLUMN_NAME,CONDITION_CATEGORY,CODE,CODE_TYPE,INCLUSION_TYPE,ADDITIONAL_LOGIC
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0D9W30Z,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7041,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0D9T4ZZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K718,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7401,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K751,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K762,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0DL58DZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K710,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K8035,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7400,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7201,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7290,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7402,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7011,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0DL57DZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7460,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0W9F4ZZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0D9S40Z,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0W9G4ZZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,R162,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7210,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0D9W4ZZ,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K7040,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K8032,ICD-10-CM,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,0W9G30Z,ICD-10-PCS,Include,None
44,"Liver Disease, Cirrhosis, and Other Liver Conditions (except Viral Hepatitis)",liver_disease_cirrhosis_and_other_liver_conditions_except_viral_hepatitis,Other,K766,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3431,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,Z85118,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C342,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3400,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3430,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3401,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3490,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3410,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3412,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3491,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3482,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3481,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,D0222,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,D0221,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3492,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,Z85110,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3432,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3480,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3411,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,D0220,ICD-10-CM,Include,None
45,Lung Cancer,lung_cancer,Cancer,C3402,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43111,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44221,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4453,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43609,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44019,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43839,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43001,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43801,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43101,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43711,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44219,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44229,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43909,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44011,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44031,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44009,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44051,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43809,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43821,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44211,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43701,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44029,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4489,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43919,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43419,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44099,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43911,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43D1,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43509,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43A1,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44321,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44209,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43519,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43411,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43119,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4452,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G441,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44329,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43811,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4459,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43719,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43409,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44319,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43709,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43B0,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43901,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43511,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43601,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43819,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43011,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44001,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43829,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43A0,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4440,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43C0,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43B1,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44049,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43D0,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43009,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44311,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4481,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44301,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44309,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4482,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44201,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43611,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4451,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43109,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4483,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43501,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44059,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43831,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43401,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44041,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44039,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44021,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43019,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43619,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4485,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G44091,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G43C1,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4484,ICD-10-CM,Include,None
46,Migraine and Chronic Headache,migraine_and_chronic_headache,Other,G4441,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69342,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69352,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69952,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8389,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69364,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69162,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69144,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69042,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69044,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8251,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69339,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69051,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69063,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69964,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69359,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8192,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8221,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69031,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G114,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69039,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69253,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69263,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69354,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69159,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69341,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69034,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69261,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69259,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69131,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69164,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8222,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69244,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8321,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69841,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69169,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69161,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69834,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69152,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69362,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8110,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69264,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69365,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8320,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8193,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69361,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69959,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69939,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69853,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69265,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8312,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G834,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69243,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69143,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69833,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69062,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8332,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69963,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8253,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69931,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69962,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69231,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69943,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8333,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69849,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8313,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69831,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69149,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8314,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8112,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69061,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G041,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69334,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69949,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69954,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69254,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8113,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69942,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69154,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8111,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69033,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69961,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69234,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69941,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69242,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8114,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69842,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G830,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69252,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8250,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8383,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8190,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69331,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69839,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69153,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69865,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8323,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69241,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69053,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69944,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69064,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8101,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69233,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69249,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69851,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8191,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8254,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69349,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69333,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69163,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69139,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69969,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69232,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8381,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69043,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69132,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69859,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G839,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69932,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69151,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G835,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8382,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8322,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8104,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69953,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8252,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69353,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69864,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69832,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8102,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69343,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69934,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69041,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69933,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69134,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69843,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69852,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69863,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69269,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69133,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69844,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69142,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69332,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69965,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8311,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69351,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69054,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8103,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69239,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69363,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69032,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,G8330,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69862,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69869,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69344,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69059,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69165,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69251,ICD-10-CM,Include,None
47,Mobility Impairments,mobility_impairments,Other,I69069,ICD-10-CM,Include,None
